defect_id,defect_date,line_id,model_id,process,defect_type,defect_count,severity,rework_status
D000389,2026-01-24,L005,M005,总装,内饰装配偏差,1,低,已返修
D000390,2026-01-24,L006,M005,焊装,零件错位,3,低,返修中
D000391,2026-01-24,L006,M005,焊装,焊点虚焊,3,低,已返修
D000392,2026-01-24,L007,M008,总装,线束松动,3,低,已返修
D000393,2026-01-24,L007,M007,总装,线束松动,1,高,已返修
D000394,2026-01-24,L008,M001,检测,密封性异常,3,低,待确认
D000395,2026-01-24,L008,M007,检测,密封性异常,2,低,返修中
D000396,2026-01-25,L001,M001,总装,线束松动,4,中,已返修
D000397,2026-01-25,L001,M001,总装,内饰装配偏差,2,低,已返修
D000398,2026-01-25,L002,M004,焊装,焊点虚焊,1,中,返修中
D000399,2026-01-25,L002,M004,焊装,焊缝气孔,1,低,待确认
D000400,2026-01-25,L003,M004,总装,螺栓扭矩不足,3,低,已返修
D000401,2026-01-25,L003,M004,总装,螺栓扭矩不足,2,低,返修中
D000402,2026-01-25,L004,M001,涂装,色差,2,中,返修中
D000403,2026-01-25,L004,M002,涂装,颗粒点,1,中,已返修
D000404,2026-01-25,L005,M006,总装,螺栓扭矩不足,3,低,已返修
D000405,2026-01-25,L005,M006,总装,螺栓扭矩不足,1,中,已返修
D000406,2026-01-25,L006,M005,焊装,零件错位,2,低,已返修
D000407,2026-01-25,L006,M006,焊装,焊点虚焊,3,低,已返修
D000408,2026-01-25,L007,M007,总装,螺栓扭矩不足,1,低,已返修
D000409,2026-01-25,L007,M007,总装,线束松动,2,低,已返修
D000410,2026-01-25,L008,M008,检测,密封性异常,3,低,待确认
D000411,2026-01-25,L008,M003,检测,电控报警,2,中,返修中
D000412,2026-01-26,L001,M002,总装,内饰装配偏差,2,低,返修中
D000413,2026-01-26,L001,M002,总装,线束松动,2,低,已返修
D000414,2026-01-26,L002,M004,焊装,焊点虚焊,1,低,返修中
D000415,2026-01-26,L002,M003,焊装,零件错位,2,低,已返修
D000416,2026-01-26,L003,M004,总装,内饰装配偏差,1,低,已返修
D000417,2026-01-26,L003,M004,总装,螺栓扭矩不足,2,低,已返修
D000418,2026-01-26,L004,M001,涂装,颗粒点,2,中,已返修
D000419,2026-01-26,L004,M002,涂装,颗粒点,1,低,已返修
D000420,2026-01-26,L005,M006,总装,螺栓扭矩不足,1,中,已返修
D000421,2026-01-26,L005,M006,总装,内饰装配偏差,1,高,返修中
D000422,2026-01-26,L006,M006,焊装,零件错位,1,低,已返修
D000423,2026-01-26,L006,M006,焊装,焊缝气孔,1,高,已返修
D000424,2026-01-26,L007,M008,总装,线束松动,2,低,已返修
D000425,2026-01-26,L007,M008,总装,内饰装配偏差,3,低,已返修
D000426,2026-01-26,L008,M001,检测,密封性异常,3,低,已返修
D000427,2026-01-26,L008,M004,检测,密封性异常,3,低,已返修
D000428,2026-01-27,L001,M002,总装,线束松动,4,中,已返修
D000429,2026-01-27,L001,M001,总装,内饰装配偏差,2,高,已返修
D000430,2026-01-27,L002,M004,焊装,焊缝气孔,3,低,返修中
D000431,2026-01-27,L002,M004,焊装,焊点虚焊,3,低,已返修
D000432,2026-01-27,L003,M003,总装,螺栓扭矩不足,1,中,已返修
D000433,2026-01-27,L003,M003,总装,内饰装配偏差,2,低,已返修
D000434,2026-01-27,L004,M002,涂装,色差,1,中,已返修
D000435,2026-01-27,L004,M001,涂装,漆面流挂,1,中,已返修
D000436,2026-01-27,L005,M005,总装,螺栓扭矩不足,1,低,已返修
D000437,2026-01-27,L005,M005,总装,线束松动,2,中,已返修
D000438,2026-01-27,L006,M005,焊装,焊点虚焊,1,低,已返修
D000439,2026-01-27,L006,M006,焊装,焊缝气孔,3,低,返修中
D000440,2026-01-27,L007,M008,总装,螺栓扭矩不足,1,低,已返修
D000441,2026-01-27,L007,M008,总装,线束松动,3,低,返修中
D000442,2026-01-27,L008,M004,检测,密封性异常,3,低,已返修
D000443,2026-01-27,L008,M002,检测,密封性异常,3,低,已返修
D000444,2026-01-28,L001,M002,总装,内饰装配偏差,3,中,已返修
D000445,2026-01-28,L001,M002,总装,线束松动,3,中,已返修
D000446,2026-01-28,L002,M003,焊装,焊缝气孔,2,中,已返修
D000447,2026-01-28,L002,M004,焊装,焊点虚焊,1,中,已返修
D000448,2026-01-28,L003,M004,总装,螺栓扭矩不足,3,低,已返修
D000449,2026-01-28,L003,M003,总装,线束松动,3,中,已返修
D000450,2026-01-28,L003,M003,总装,螺栓扭矩不足,1,中,返修中
D000451,2026-01-28,L004,M001,涂装,漆面流挂,2,高,已返修
D000452,2026-01-28,L004,M002,涂装,色差,3,中,已返修
D000453,2026-01-28,L005,M006,总装,螺栓扭矩不足,1,低,已返修
D000454,2026-01-28,L005,M006,总装,螺栓扭矩不足,1,中,已返修
D000455,2026-01-28,L006,M006,焊装,焊缝气孔,1,高,待确认
D000456,2026-01-28,L006,M006,焊装,焊点虚焊,2,中,返修中
D000457,2026-01-28,L007,M008,总装,线束松动,2,低,返修中
D000458,2026-01-28,L007,M007,总装,螺栓扭矩不足,1,中,已返修
D000459,2026-01-28,L008,M005,检测,制动检测异常,4,低,已返修
D000460,2026-01-28,L008,M002,检测,电控报警,4,低,已返修
D000461,2026-01-29,L001,M001,总装,内饰装配偏差,4,中,已返修
D000462,2026-01-29,L001,M002,总装,线束松动,4,低,已返修
D000463,2026-01-29,L002,M004,焊装,零件错位,2,低,已返修
D000464,2026-01-29,L002,M004,焊装,焊缝气孔,2,低,已返修
D000465,2026-01-29,L003,M004,总装,螺栓扭矩不足,4,高,返修中
D000466,2026-01-29,L003,M003,总装,内饰装配偏差,2,低,已返修
D000467,2026-01-29,L004,M001,涂装,漆面流挂,2,低,待确认
D000468,2026-01-29,L004,M001,涂装,色差,1,高,已返修
D000469,2026-01-29,L005,M006,总装,螺栓扭矩不足,1,高,已返修
D000470,2026-01-29,L005,M006,总装,线束松动,2,高,已返修
D000471,2026-01-29,L006,M005,焊装,焊缝气孔,2,高,已返修
D000472,2026-01-29,L006,M005,焊装,零件错位,3,低,已返修
D000473,2026-01-29,L007,M008,总装,内饰装配偏差,3,中,已返修
D000474,2026-01-29,L007,M008,总装,螺栓扭矩不足,2,中,已返修
D000475,2026-01-29,L008,M007,检测,密封性异常,2,中,待确认
D000476,2026-01-29,L008,M006,检测,制动检测异常,3,低,已返修
D000477,2026-01-30,L001,M001,总装,螺栓扭矩不足,1,中,已返修
D000478,2026-01-30,L001,M001,总装,线束松动,3,低,已返修
D000479,2026-01-30,L002,M004,焊装,零件错位,3,低,已返修
D000480,2026-01-30,L002,M004,焊装,焊点虚焊,3,低,已返修
D000481,2026-01-30,L003,M003,总装,螺栓扭矩不足,2,中,已返修
D000482,2026-01-30,L003,M003,总装,线束松动,3,中,待确认
D000483,2026-01-30,L004,M001,涂装,颗粒点,2,低,返修中
D000484,2026-01-30,L004,M001,涂装,颗粒点,1,低,已返修
D000485,2026-01-30,L005,M005,总装,线束松动,2,低,已返修
D000486,2026-01-30,L005,M006,总装,螺栓扭矩不足,4,低,返修中
D000487,2026-01-30,L006,M006,焊装,焊缝气孔,2,低,已返修
D000488,2026-01-30,L006,M005,焊装,焊点虚焊,1,低,已返修
D000489,2026-01-30,L007,M007,总装,内饰装配偏差,1,低,已返修
D000490,2026-01-30,L007,M008,总装,螺栓扭矩不足,1,中,已返修
D000491,2026-01-30,L008,M005,检测,制动检测异常,3,高,已返修
D000492,2026-01-30,L008,M005,检测,电控报警,1,中,待确认
D000493,2026-01-30,L008,M005,检测,电控报警,2,低,返修中
D000494,2026-01-31,L001,M002,总装,内饰装配偏差,3,中,已返修
D000495,2026-01-31,L001,M001,总装,螺栓扭矩不足,3,中,已返修
D000496,2026-01-31,L002,M003,焊装,焊缝气孔,2,低,返修中
D000497,2026-01-31,L002,M004,焊装,焊缝气孔,1,低,已返修
D000498,2026-01-31,L003,M004,总装,内饰装配偏差,4,中,已返修
D000499,2026-01-31,L003,M004,总装,螺栓扭矩不足,2,低,已返修
D000500,2026-01-31,L004,M001,涂装,颗粒点,2,中,返修中
D000501,2026-01-31,L004,M002,涂装,色差,4,低,返修中
D000502,2026-01-31,L005,M005,总装,螺栓扭矩不足,3,中,返修中
D000503,2026-01-31,L005,M006,总装,线束松动,3,中,已返修
D000504,2026-01-31,L006,M005,焊装,焊点虚焊,2,低,已返修
D000505,2026-01-31,L006,M006,焊装,焊点虚焊,2,低,待确认
D000506,2026-01-31,L007,M007,总装,线束松动,2,低,已返修
D000507,2026-01-31,L007,M007,总装,螺栓扭矩不足,3,低,已返修
D000508,2026-01-31,L008,M007,检测,电控报警,1,低,待确认
D000509,2026-01-31,L008,M006,检测,制动检测异常,1,高,已返修
D000510,2026-02-01,L001,M001,总装,线束松动,3,低,已返修
D000511,2026-02-01,L001,M001,总装,内饰装配偏差,3,低,已返修
D000512,2026-02-01,L002,M003,焊装,焊点虚焊,1,低,已返修
D000513,2026-02-01,L002,M004,焊装,焊缝气孔,2,中,已返修
D000514,2026-02-01,L003,M003,总装,内饰装配偏差,1,低,已返修
D000515,2026-02-01,L003,M003,总装,螺栓扭矩不足,3,低,已返修
D000516,2026-02-01,L004,M002,涂装,漆面流挂,1,中,已返修
D000517,2026-02-01,L004,M002,涂装,色差,1,低,已返修
D000518,2026-02-01,L005,M005,总装,内饰装配偏差,3,低,已返修
D000519,2026-02-01,L005,M005,总装,螺栓扭矩不足,1,中,返修中
D000520,2026-02-01,L006,M006,焊装,零件错位,3,低,已返修
D000521,2026-02-01,L006,M006,焊装,焊点虚焊,1,低,已返修
D000522,2026-02-01,L007,M008,总装,线束松动,1,中,已返修
D000523,2026-02-01,L007,M007,总装,线束松动,1,低,已返修
D000524,2026-02-01,L008,M001,检测,制动检测异常,1,低,返修中
D000525,2026-02-01,L008,M002,检测,密封性异常,2,高,已返修
D000526,2026-02-02,L001,M001,总装,内饰装配偏差,3,低,已返修
D000527,2026-02-02,L001,M001,总装,螺栓扭矩不足,5,低,返修中
D000528,2026-02-02,L002,M003,焊装,零件错位,2,高,待确认
D000529,2026-02-02,L002,M003,焊装,焊缝气孔,1,低,返修中
D000530,2026-02-02,L003,M004,总装,内饰装配偏差,1,低,待确认
D000531,2026-02-02,L003,M004,总装,螺栓扭矩不足,2,高,已返修
D000532,2026-02-02,L004,M002,涂装,颗粒点,2,低,已返修
D000533,2026-02-02,L004,M002,涂装,漆面流挂,2,中,已返修
D000534,2026-02-02,L005,M005,总装,螺栓扭矩不足,3,低,已返修
D000535,2026-02-02,L005,M006,总装,螺栓扭矩不足,2,中,已返修
D000536,2026-02-02,L006,M006,焊装,焊点虚焊,1,低,待确认
D000537,2026-02-02,L006,M005,焊装,零件错位,4,低,返修中
D000538,2026-02-02,L007,M007,总装,内饰装配偏差,1,低,已返修
D000539,2026-02-02,L007,M008,总装,内饰装配偏差,2,中,已返修
D000540,2026-02-02,L008,M007,检测,制动检测异常,1,高,已返修
D000541,2026-02-02,L008,M007,检测,电控报警,3,低,返修中
D000542,2026-02-03,L001,M002,总装,线束松动,3,中,已返修
D000543,2026-02-03,L001,M002,总装,内饰装配偏差,1,中,已返修
D000544,2026-02-03,L001,M001,总装,内饰装配偏差,3,低,返修中
D000545,2026-02-03,L002,M004,焊装,焊缝气孔,3,中,已返修
D000546,2026-02-03,L002,M004,焊装,焊点虚焊,3,低,已返修
D000547,2026-02-03,L003,M003,总装,螺栓扭矩不足,1,低,返修中
D000548,2026-02-03,L003,M003,总装,螺栓扭矩不足,1,中,已返修
D000549,2026-02-03,L004,M002,涂装,颗粒点,2,中,返修中
D000550,2026-02-03,L004,M002,涂装,色差,1,低,已返修
D000551,2026-02-03,L005,M006,总装,螺栓扭矩不足,1,低,返修中
D000552,2026-02-03,L005,M005,总装,内饰装配偏差,2,中,返修中
D000553,2026-02-03,L006,M006,焊装,零件错位,2,中,已返修
D000554,2026-02-03,L006,M005,焊装,焊缝气孔,3,低,返修中
D000555,2026-02-03,L007,M008,总装,内饰装配偏差,2,中,已返修
D000556,2026-02-03,L007,M007,总装,线束松动,2,低,已返修
D000557,2026-02-03,L008,M006,检测,电控报警,1,高,返修中
D000558,2026-02-03,L008,M008,检测,电控报警,2,中,返修中
D000559,2026-02-04,L001,M001,总装,线束松动,4,低,已返修
D000560,2026-02-04,L001,M001,总装,线束松动,4,低,已返修
D000561,2026-02-04,L002,M004,焊装,焊点虚焊,2,高,已返修
D000562,2026-02-04,L002,M004,焊装,焊点虚焊,3,中,已返修
D000563,2026-02-04,L003,M004,总装,螺栓扭矩不足,1,低,已返修
D000564,2026-02-04,L003,M003,总装,内饰装配偏差,1,低,已返修
D000565,2026-02-04,L004,M001,涂装,漆面流挂,3,中,返修中
D000566,2026-02-04,L004,M002,涂装,漆面流挂,2,低,返修中
D000567,2026-02-04,L005,M006,总装,螺栓扭矩不足,1,低,已返修
D000568,2026-02-04,L005,M005,总装,内饰装配偏差,3,中,已返修
D000569,2026-02-04,L006,M005,焊装,焊缝气孔,3,低,已返修
D000570,2026-02-04,L006,M005,焊装,零件错位,2,中,返修中
D000571,2026-02-04,L007,M008,总装,内饰装配偏差,2,高,返修中
D000572,2026-02-04,L007,M008,总装,内饰装配偏差,2,中,待确认
D000573,2026-02-04,L008,M005,检测,制动检测异常,3,中,返修中
D000574,2026-02-04,L008,M003,检测,制动检测异常,1,低,已返修
D000575,2026-02-05,L001,M001,总装,内饰装配偏差,4,低,待确认
D000576,2026-02-05,L001,M001,总装,螺栓扭矩不足,2,低,已返修
D000577,2026-02-05,L002,M003,焊装,焊缝气孔,3,中,已返修
D000578,2026-02-05,L002,M003,焊装,零件错位,2,中,已返修
D000579,2026-02-05,L003,M003,总装,螺栓扭矩不足,2,低,已返修
D000580,2026-02-05,L003,M003,总装,螺栓扭矩不足,2,低,已返修
D000581,2026-02-05,L004,M001,涂装,色差,2,低,待确认
D000582,2026-02-05,L004,M002,涂装,颗粒点,3,低,已返修
D000583,2026-02-05,L005,M005,总装,螺栓扭矩不足,1,中,已返修
D000584,2026-02-05,L005,M006,总装,内饰装配偏差,1,低,待确认
D000585,2026-02-05,L006,M006,焊装,零件错位,1,中,已返修
D000586,2026-02-05,L006,M005,焊装,焊点虚焊,1,中,已返修
D000587,2026-02-05,L007,M007,总装,内饰装配偏差,2,中,已返修
D000588,2026-02-05,L007,M007,总装,内饰装配偏差,1,低,已返修
D000589,2026-02-05,L008,M003,检测,密封性异常,3,中,返修中
D000590,2026-02-05,L008,M001,检测,制动检测异常,2,中,返修中
D000591,2026-02-06,L001,M001,总装,线束松动,1,低,已返修
D000592,2026-02-06,L001,M001,总装,螺栓扭矩不足,2,低,已返修
D000593,2026-02-06,L002,M003,焊装,焊缝气孔,1,低,返修中
D000594,2026-02-06,L002,M003,焊装,焊缝气孔,2,中,已返修
D000595,2026-02-06,L003,M004,总装,螺栓扭矩不足,2,低,返修中
D000596,2026-02-06,L003,M003,总装,螺栓扭矩不足,3,低,已返修
D000597,2026-02-06,L004,M002,涂装,漆面流挂,2,低,返修中
D000598,2026-02-06,L004,M001,涂装,色差,2,低,已返修
D000599,2026-02-06,L005,M005,总装,内饰装配偏差,3,低,已返修
D000600,2026-02-06,L005,M006,总装,内饰装配偏差,1,中,已返修
D000601,2026-02-06,L006,M005,焊装,焊缝气孔,1,低,已返修
D000602,2026-02-06,L006,M006,焊装,焊缝气孔,1,低,已返修
D000603,2026-02-06,L007,M008,总装,内饰装配偏差,1,低,已返修
D000604,2026-02-06,L007,M008,总装,螺栓扭矩不足,1,低,已返修
D000605,2026-02-06,L008,M007,检测,电控报警,2,低,返修中
D000606,2026-02-06,L008,M003,检测,电控报警,2,中,已返修
D000607,2026-02-07,L001,M002,总装,线束松动,3,低,已返修
D000608,2026-02-07,L001,M001,总装,螺栓扭矩不足,3,低,已返修
D000609,2026-02-07,L001,M001,总装,内饰装配偏差,1,中,已返修
D000610,2026-02-07,L002,M003,焊装,焊点虚焊,4,低,已返修
D000611,2026-02-07,L002,M003,焊装,焊缝气孔,4,高,返修中
D000612,2026-02-07,L003,M003,总装,螺栓扭矩不足,2,低,已返修
D000613,2026-02-07,L003,M003,总装,螺栓扭矩不足,2,中,已返修
D000614,2026-02-07,L004,M001,涂装,色差,1,低,已返修
D000615,2026-02-07,L004,M001,涂装,颗粒点,4,中,已返修
D000616,2026-02-07,L005,M006,总装,螺栓扭矩不足,3,低,返修中
D000617,2026-02-07,L005,M005,总装,内饰装配偏差,3,低,已返修
D000618,2026-02-07,L006,M006,焊装,零件错位,2,低,待确认
D000619,2026-02-07,L006,M005,焊装,零件错位,3,低,已返修
D000620,2026-02-07,L007,M008,总装,线束松动,1,低,已返修
D000621,2026-02-07,L007,M008,总装,线束松动,1,低,返修中
D000622,2026-02-07,L008,M003,检测,制动检测异常,3,低,已返修
D000623,2026-02-07,L008,M005,检测,制动检测异常,2,低,已返修
D000624,2026-02-08,L001,M002,总装,内饰装配偏差,2,低,已返修
D000625,2026-02-08,L001,M002,总装,螺栓扭矩不足,2,低,已返修
D000626,2026-02-08,L002,M004,焊装,零件错位,1,中,已返修
D000627,2026-02-08,L002,M004,焊装,焊缝气孔,3,中,返修中
D000628,2026-02-08,L003,M003,总装,内饰装配偏差,2,低,已返修
D000629,2026-02-08,L003,M004,总装,内饰装配偏差,1,低,已返修
D000630,2026-02-08,L004,M002,涂装,色差,3,高,待确认
D000631,2026-02-08,L004,M001,涂装,色差,1,高,已返修
D000632,2026-02-08,L005,M005,总装,内饰装配偏差,2,低,已返修
D000633,2026-02-08,L005,M005,总装,线束松动,3,中,返修中
D000634,2026-02-08,L006,M005,焊装,零件错位,3,中,返修中
D000635,2026-02-08,L006,M005,焊装,焊点虚焊,2,低,已返修
D000636,2026-02-08,L007,M008,总装,线束松动,1,低,返修中
D000637,2026-02-08,L008,M004,检测,制动检测异常,1,低,已返修
D000638,2026-02-08,L008,M006,检测,制动检测异常,2,中,已返修
D000639,2026-02-09,L001,M001,总装,线束松动,1,低,已返修
D000640,2026-02-09,L001,M002,总装,内饰装配偏差,3,中,已返修
D000641,2026-02-09,L002,M004,焊装,零件错位,2,中,已返修
D000642,2026-02-09,L002,M003,焊装,焊缝气孔,3,低,已返修
D000643,2026-02-09,L002,M003,焊装,焊点虚焊,1,中,已返修
D000644,2026-02-09,L003,M003,总装,线束松动,2,低,已返修
D000645,2026-02-09,L003,M004,总装,内饰装配偏差,3,中,返修中
D000646,2026-02-09,L004,M001,涂装,颗粒点,4,低,返修中
D000647,2026-02-09,L004,M001,涂装,漆面流挂,3,低,已返修
D000648,2026-02-09,L005,M006,总装,内饰装配偏差,2,中,返修中
D000649,2026-02-09,L005,M005,总装,螺栓扭矩不足,3,中,已返修
D000650,2026-02-09,L006,M006,焊装,焊点虚焊,4,低,已返修
D000651,2026-02-09,L006,M005,焊装,焊缝气孔,1,低,已返修
D000652,2026-02-09,L007,M008,总装,螺栓扭矩不足,3,低,返修中
D000653,2026-02-09,L007,M007,总装,螺栓扭矩不足,3,中,已返修
D000654,2026-02-09,L008,M008,检测,密封性异常,3,低,返修中
D000655,2026-02-09,L008,M006,检测,密封性异常,2,高,已返修
D000656,2026-02-10,L001,M001,总装,内饰装配偏差,2,中,已返修
D000657,2026-02-10,L001,M001,总装,螺栓扭矩不足,3,中,已返修
D000658,2026-02-10,L002,M003,焊装,零件错位,2,低,返修中
D000659,2026-02-10,L002,M004,焊装,零件错位,2,低,已返修
D000660,2026-02-10,L003,M003,总装,螺栓扭矩不足,1,低,已返修
D000661,2026-02-10,L003,M004,总装,线束松动,1,中,返修中
D000662,2026-02-10,L004,M002,涂装,颗粒点,2,低,已返修
D000663,2026-02-10,L004,M001,涂装,色差,1,高,已返修
D000664,2026-02-10,L005,M005,总装,内饰装配偏差,1,低,已返修
D000665,2026-02-10,L005,M006,总装,内饰装配偏差,2,中,已返修
D000666,2026-02-10,L006,M005,焊装,焊点虚焊,2,中,返修中
D000667,2026-02-10,L006,M006,焊装,焊缝气孔,2,低,已返修
D000668,2026-02-10,L007,M007,总装,螺栓扭矩不足,1,中,已返修
D000669,2026-02-10,L007,M007,总装,线束松动,2,中,已返修
