energy_id,usage_date,workshop,line_id,model_id,shift,electricity_kwh,water_ton,gas_m3,energy_per_vehicle
E000325,2026-01-21,总装车间,L003,M004,白班,9523.3,17.3,51.0,156.12
E000326,2026-01-21,总装车间,L003,M003,夜班,8271.7,11.2,59.2,153.18
E000327,2026-01-21,涂装车间,L004,M002,白班,8022.4,12.9,48.6,125.35
E000328,2026-01-21,涂装车间,L004,M002,夜班,7030.6,20.7,38.3,119.16
E000329,2026-01-21,总装车间,L005,M006,白班,16233.6,19.7,42.7,270.56
E000330,2026-01-21,总装车间,L005,M006,夜班,14643.4,15.7,27.4,266.24
E000331,2026-01-21,焊装车间,L006,M005,白班,11634.3,15.9,62.2,237.43
E000332,2026-01-21,焊装车间,L006,M006,夜班,14785.0,13.9,28.1,284.33
E000333,2026-01-21,总装车间,L007,M007,白班,9317.7,13.7,69.8,194.12
E000334,2026-01-21,总装车间,L007,M008,夜班,9830.7,11.1,38.9,213.71
E000335,2026-01-21,检测车间,L008,M005,白班,13873.7,16.0,65.9,190.05
E000336,2026-01-21,检测车间,L008,M007,夜班,11601.3,14.6,69.5,181.27
E000337,2026-01-22,总装车间,L001,M002,白班,8049.9,14.5,41.5,108.78
E000338,2026-01-22,总装车间,L001,M001,夜班,7170.2,17.6,97.3,93.12
E000339,2026-01-22,焊装车间,L002,M003,白班,10042.8,16.7,73.1,139.48
E000340,2026-01-22,焊装车间,L002,M003,夜班,9675.7,19.5,88.6,134.38
E000341,2026-01-22,总装车间,L003,M004,白班,11881.9,15.6,38.9,165.03
E000342,2026-01-22,总装车间,L003,M003,夜班,8670.7,11.5,75.5,146.96
E000343,2026-01-22,涂装车间,L004,M002,白班,7406.2,12.1,34.3,123.44
E000344,2026-01-22,涂装车间,L004,M002,夜班,7657.3,15.4,52.5,123.5
E000345,2026-01-22,总装车间,L005,M005,白班,11587.1,9.4,56.0,236.47
E000346,2026-01-22,总装车间,L005,M006,夜班,15388.0,12.7,37.3,279.78
E000347,2026-01-22,焊装车间,L006,M005,白班,11706.4,10.8,69.3,220.88
E000348,2026-01-22,焊装车间,L006,M006,夜班,12013.8,13.6,33.1,266.97
E000349,2026-01-22,总装车间,L007,M008,白班,9795.9,14.2,23.1,217.69
E000350,2026-01-22,总装车间,L007,M007,夜班,9934.7,12.5,64.7,215.97
E000351,2026-01-22,检测车间,L008,M002,白班,7554.3,19.0,41.7,112.75
E000352,2026-01-22,检测车间,L008,M006,夜班,16098.2,12.6,35.1,247.66
E000353,2026-01-23,总装车间,L001,M002,白班,8346.9,24.6,61.6,105.66
E000354,2026-01-23,总装车间,L001,M002,夜班,9831.4,17.8,55.7,121.38
E000355,2026-01-23,焊装车间,L002,M004,白班,11356.7,13.6,42.3,164.59
E000356,2026-01-23,焊装车间,L002,M003,夜班,11299.3,24.0,110.4,148.67
E000357,2026-01-23,总装车间,L003,M004,白班,11197.4,15.0,56.1,153.39
E000358,2026-01-23,总装车间,L003,M003,夜班,8284.8,16.6,55.3,140.42
E000359,2026-01-23,涂装车间,L004,M001,白班,6754.4,18.3,77.7,103.91
E000360,2026-01-23,涂装车间,L004,M001,夜班,6322.6,15.8,86.3,110.92
E000361,2026-01-23,总装车间,L005,M006,白班,14298.7,14.1,34.9,255.33
E000362,2026-01-23,总装车间,L005,M005,夜班,12429.7,17.4,75.7,218.06
E000363,2026-01-23,焊装车间,L006,M006,白班,13980.2,16.5,43.7,263.78
E000364,2026-01-23,焊装车间,L006,M006,夜班,13316.0,11.4,30.2,277.42
E000365,2026-01-23,总装车间,L007,M008,白班,9293.3,14.5,28.4,216.12
E000366,2026-01-23,总装车间,L007,M008,夜班,9550.2,9.7,29.2,212.23
E000367,2026-01-23,检测车间,L008,M002,白班,8375.0,18.8,59.5,108.77
E000368,2026-01-23,检测车间,L008,M003,夜班,9143.6,12.7,68.8,132.52
E000369,2026-01-24,总装车间,L001,M002,白班,8859.4,18.4,40.5,106.74
E000370,2026-01-24,总装车间,L001,M001,夜班,7757.5,22.0,91.0,103.43
E000371,2026-01-24,焊装车间,L002,M004,白班,9857.6,18.9,42.6,164.29
E000372,2026-01-24,焊装车间,L002,M004,夜班,11218.4,18.2,45.9,162.59
E000373,2026-01-24,总装车间,L003,M003,白班,7714.0,11.6,72.1,133.0
E000374,2026-01-24,总装车间,L003,M004,夜班,8847.2,16.6,44.6,170.14
E000375,2026-01-24,涂装车间,L004,M002,白班,7527.5,19.1,34.4,127.58
E000376,2026-01-24,涂装车间,L004,M001,夜班,6305.6,12.6,49.8,114.65
E000377,2026-01-24,总装车间,L005,M005,白班,12814.7,10.4,72.3,232.99
E000378,2026-01-24,总装车间,L005,M005,夜班,11757.1,16.0,41.8,244.94
E000379,2026-01-24,焊装车间,L006,M005,白班,10714.1,10.1,66.3,249.17
E000380,2026-01-24,焊装车间,L006,M005,夜班,11409.8,13.6,68.9,232.85
E000381,2026-01-24,总装车间,L007,M008,白班,9253.5,13.3,22.8,215.2
E000382,2026-01-24,总装车间,L007,M007,夜班,7693.6,13.0,47.3,202.46
E000383,2026-01-24,检测车间,L008,M001,白班,6367.8,14.6,79.6,95.04
E000384,2026-01-24,检测车间,L008,M007,夜班,9909.1,17.2,65.7,167.95
E000385,2026-01-25,总装车间,L001,M001,白班,5377.4,18.2,63.3,89.62
E000386,2026-01-25,总装车间,L001,M001,夜班,4748.2,14.1,65.6,93.1
E000387,2026-01-25,焊装车间,L002,M004,白班,6678.3,11.8,30.0,151.78
E000388,2026-01-25,焊装车间,L002,M004,夜班,7772.6,16.5,25.2,152.4
E000389,2026-01-25,总装车间,L003,M004,白班,6768.4,11.1,35.8,157.4
E000390,2026-01-25,总装车间,L003,M004,夜班,6430.6,9.6,21.7,173.8
E000391,2026-01-25,涂装车间,L004,M001,白班,4112.7,10.4,51.1,100.31
E000392,2026-01-25,涂装车间,L004,M002,夜班,5217.3,12.1,35.7,118.58
E000393,2026-01-25,总装车间,L005,M006,白班,9322.8,9.5,24.9,274.2
E000394,2026-01-25,总装车间,L005,M006,夜班,11007.1,8.4,26.6,289.66
E000395,2026-01-25,焊装车间,L006,M005,白班,9496.9,9.5,58.4,249.92
E000396,2026-01-25,焊装车间,L006,M006,夜班,9090.2,9.5,24.9,275.46
E000397,2026-01-25,总装车间,L007,M007,白班,6240.8,10.7,48.5,189.12
E000398,2026-01-25,总装车间,L007,M007,夜班,6387.1,10.5,36.1,193.55
E000399,2026-01-25,检测车间,L008,M008,白班,8401.2,12.1,35.7,182.63
E000400,2026-01-25,检测车间,L008,M003,夜班,6639.9,9.5,61.7,135.51
E000401,2026-01-26,总装车间,L001,M002,白班,8617.5,16.1,63.0,111.92
E000402,2026-01-26,总装车间,L001,M002,夜班,8163.5,20.0,39.3,111.83
E000403,2026-01-26,焊装车间,L002,M004,白班,10952.9,16.3,39.3,168.51
E000404,2026-01-26,焊装车间,L002,M003,夜班,9195.1,21.5,58.4,139.32
E000405,2026-01-26,总装车间,L003,M004,白班,10284.9,21.4,40.0,155.83
E000406,2026-01-26,总装车间,L003,M004,夜班,10102.4,20.5,32.0,160.36
E000407,2026-01-26,涂装车间,L004,M001,白班,5751.6,20.3,79.1,99.17
E000408,2026-01-26,涂装车间,L004,M002,夜班,7820.0,13.8,42.6,126.13
E000409,2026-01-26,总装车间,L005,M006,白班,12915.9,16.4,26.1,248.38
E000410,2026-01-26,总装车间,L005,M006,夜班,15165.3,19.1,39.7,261.47
E000411,2026-01-26,焊装车间,L006,M006,白班,12968.4,9.2,28.5,288.19
E000412,2026-01-26,焊装车间,L006,M006,夜班,12753.6,9.9,26.9,265.7
E000413,2026-01-26,总装车间,L007,M008,白班,9957.4,13.4,40.3,211.86
E000414,2026-01-26,总装车间,L007,M008,夜班,10892.2,15.8,42.4,222.29
E000415,2026-01-26,检测车间,L008,M001,白班,6889.3,19.1,112.8,89.47
E000416,2026-01-26,检测车间,L008,M004,夜班,10662.6,13.9,47.6,150.18
E000417,2026-01-27,总装车间,L001,M002,白班,8362.7,17.4,47.2,116.15
E000418,2026-01-27,总装车间,L001,M001,夜班,7815.6,16.0,85.2,95.31
E000419,2026-01-27,焊装车间,L002,M004,白班,9370.5,20.1,36.0,153.61
E000420,2026-01-27,焊装车间,L002,M004,夜班,12909.4,24.8,40.2,172.13
E000421,2026-01-27,总装车间,L003,M003,白班,8037.9,18.2,61.0,133.97
E000422,2026-01-27,总装车间,L003,M003,夜班,7925.2,18.1,68.4,134.33
E000423,2026-01-27,涂装车间,L004,M002,白班,8418.7,18.9,38.3,129.52
E000424,2026-01-27,涂装车间,L004,M001,夜班,6728.2,13.9,60.8,112.14
E000425,2026-01-27,总装车间,L005,M005,白班,12024.1,15.1,79.7,231.23
E000426,2026-01-27,总装车间,L005,M005,夜班,11961.4,11.5,70.1,244.11
E000427,2026-01-27,焊装车间,L006,M005,白班,11145.0,12.2,48.0,227.45
E000428,2026-01-27,焊装车间,L006,M006,夜班,13086.5,14.1,29.3,297.42
E000429,2026-01-27,总装车间,L007,M008,白班,10707.7,12.6,27.4,227.82
E000430,2026-01-27,总装车间,L007,M008,夜班,11312.3,12.6,25.9,235.67
E000431,2026-01-27,检测车间,L008,M004,白班,10325.9,21.0,50.9,135.87
E000432,2026-01-27,检测车间,L008,M002,夜班,7117.2,10.7,40.0,116.68
E000433,2026-01-28,总装车间,L001,M002,白班,9494.2,16.9,43.7,113.03
E000434,2026-01-28,总装车间,L001,M002,夜班,9957.3,19.7,63.3,114.45
E000435,2026-01-28,焊装车间,L002,M003,白班,9712.0,21.6,105.1,129.49
E000436,2026-01-28,焊装车间,L002,M004,夜班,10768.2,19.2,42.4,170.92
E000437,2026-01-28,总装车间,L003,M004,白班,10074.1,21.8,56.5,146.0
E000438,2026-01-28,总装车间,L003,M003,夜班,8251.2,18.9,51.0,139.85
E000439,2026-01-28,涂装车间,L004,M001,白班,6054.1,20.6,89.5,100.9
E000440,2026-01-28,涂装车间,L004,M002,夜班,7480.2,19.1,50.4,120.65
E000441,2026-01-28,总装车间,L005,M006,白班,11127.1,10.8,29.9,258.77
E000442,2026-01-28,总装车间,L005,M006,夜班,14016.4,10.7,36.9,264.46
E000443,2026-01-28,焊装车间,L006,M006,白班,14796.5,16.4,38.3,290.13
E000444,2026-01-28,焊装车间,L006,M006,夜班,12779.8,10.1,25.8,266.25
E000445,2026-01-28,总装车间,L007,M008,白班,9508.8,14.1,36.1,226.4
E000446,2026-01-28,总装车间,L007,M007,夜班,9040.3,13.6,58.1,205.46
E000447,2026-01-28,检测车间,L008,M005,白班,14391.9,17.3,99.5,208.58
E000448,2026-01-28,检测车间,L008,M002,夜班,7495.0,15.1,37.9,110.22
E000449,2026-01-29,总装车间,L001,M001,白班,8388.1,25.5,101.7,95.32
E000450,2026-01-29,总装车间,L001,M002,夜班,9310.0,25.7,67.4,108.26
E000451,2026-01-29,焊装车间,L002,M004,白班,9603.7,15.6,42.9,145.51
E000452,2026-01-29,焊装车间,L002,M004,夜班,11206.6,22.1,34.3,167.26
E000453,2026-01-29,总装车间,L003,M004,白班,9651.5,20.1,39.3,155.67
E000454,2026-01-29,总装车间,L003,M003,夜班,9333.5,14.7,80.6,148.15
E000455,2026-01-29,涂装车间,L004,M001,白班,6596.9,13.8,84.7,111.81
E000456,2026-01-29,涂装车间,L004,M001,夜班,7095.5,18.8,76.3,114.44
E000457,2026-01-29,总装车间,L005,M006,白班,12607.6,15.1,24.9,262.66
E000458,2026-01-29,总装车间,L005,M006,夜班,16861.2,13.7,40.8,281.02
E000459,2026-01-29,焊装车间,L006,M005,白班,12666.5,13.2,61.0,238.99
E000460,2026-01-29,焊装车间,L006,M005,夜班,9853.5,13.4,45.1,234.61
E000461,2026-01-29,总装车间,L007,M008,白班,8837.4,11.9,31.7,205.52
E000462,2026-01-29,总装车间,L007,M008,夜班,8702.4,7.8,33.7,217.56
E000463,2026-01-29,检测车间,L008,M007,白班,14031.5,24.0,73.7,171.12
E000464,2026-01-29,检测车间,L008,M006,夜班,18507.5,21.2,52.7,246.77
E000465,2026-01-30,总装车间,L001,M001,白班,8742.7,26.5,128.1,97.14
E000466,2026-01-30,总装车间,L001,M001,夜班,8165.6,22.1,117.9,96.07
E000467,2026-01-30,焊装车间,L002,M004,白班,12009.0,19.7,38.2,164.51
E000468,2026-01-30,焊装车间,L002,M004,夜班,12103.2,13.5,56.9,172.9
E000469,2026-01-30,总装车间,L003,M003,白班,7829.6,14.0,76.7,132.71
E000470,2026-01-30,总装车间,L003,M003,夜班,7757.4,16.5,70.6,149.18
E000471,2026-01-30,涂装车间,L004,M001,白班,7350.1,19.4,78.8,106.52
E000472,2026-01-30,涂装车间,L004,M001,夜班,6655.4,15.9,65.6,109.1
E000473,2026-01-30,总装车间,L005,M005,白班,12591.2,16.8,72.2,228.93
E000474,2026-01-30,总装车间,L005,M006,夜班,14062.9,14.0,34.1,265.34
E000475,2026-01-30,焊装车间,L006,M006,白班,13265.4,10.4,36.6,282.24
E000476,2026-01-30,焊装车间,L006,M005,夜班,13809.6,13.1,48.0,255.73
E000477,2026-01-30,总装车间,L007,M007,白班,8901.5,14.8,42.9,185.45
E000478,2026-01-30,总装车间,L007,M008,夜班,9246.9,8.9,34.7,210.16
E000479,2026-01-30,检测车间,L008,M005,白班,14145.2,19.3,72.7,211.12
E000480,2026-01-30,检测车间,L008,M005,夜班,14780.8,17.0,79.4,223.95
E000481,2026-01-31,总装车间,L001,M002,白班,7713.3,18.2,39.6,105.66
E000482,2026-01-31,总装车间,L001,M001,夜班,7308.4,18.2,87.9,97.45
E000483,2026-01-31,焊装车间,L002,M003,白班,9269.3,14.1,61.3,144.83
E000484,2026-01-31,焊装车间,L002,M004,夜班,11637.8,17.4,55.0,171.14
E000485,2026-01-31,总装车间,L003,M004,白班,7664.8,9.9,28.1,147.4
E000486,2026-01-31,总装车间,L003,M004,夜班,9629.2,15.5,27.8,171.95
E000487,2026-01-31,涂装车间,L004,M001,白班,6356.9,15.4,67.7,115.58
E000488,2026-01-31,涂装车间,L004,M002,夜班,6192.6,13.1,41.2,123.85
E000489,2026-01-31,总装车间,L005,M005,白班,9511.6,9.2,47.9,221.2
E000490,2026-01-31,总装车间,L005,M006,夜班,13845.4,10.1,27.6,288.45
E000491,2026-01-31,焊装车间,L006,M005,白班,10026.2,9.9,46.6,233.17
E000492,2026-01-31,焊装车间,L006,M006,夜班,11946.2,12.7,32.9,291.37
E000493,2026-01-31,总装车间,L007,M007,白班,7689.6,9.9,43.0,213.6
E000494,2026-01-31,总装车间,L007,M007,夜班,8220.6,10.9,55.6,191.18
E000495,2026-01-31,检测车间,L008,M007,白班,10623.6,11.7,62.2,174.16
E000496,2026-01-31,检测车间,L008,M006,夜班,16769.0,15.5,37.5,236.18
E000497,2026-02-01,总装车间,L001,M001,白班,5338.1,16.5,67.5,90.48
E000498,2026-02-01,总装车间,L001,M001,夜班,4909.3,9.2,52.5,96.26
E000499,2026-02-01,焊装车间,L002,M003,白班,6597.1,14.5,44.0,137.44
E000500,2026-02-01,焊装车间,L002,M004,夜班,6848.7,10.3,34.3,159.27
E000501,2026-02-01,总装车间,L003,M003,白班,6445.1,10.9,44.7,137.13
E000502,2026-02-01,总装车间,L003,M003,夜班,6094.1,12.3,53.1,145.1
E000503,2026-02-01,涂装车间,L004,M002,白班,5720.5,12.9,32.4,130.01
E000504,2026-02-01,涂装车间,L004,M002,夜班,5588.5,10.3,23.4,133.06
E000505,2026-02-01,总装车间,L005,M005,白班,7513.9,10.3,51.0,221.0
E000506,2026-02-01,总装车间,L005,M005,夜班,8924.0,8.7,38.0,247.89
E000507,2026-02-01,焊装车间,L006,M006,白班,9568.1,10.9,22.8,273.37
E000508,2026-02-01,焊装车间,L006,M006,夜班,8789.3,8.4,14.8,303.08
E000509,2026-02-01,总装车间,L007,M008,白班,7360.8,10.9,28.8,216.49
E000510,2026-02-01,总装车间,L007,M007,夜班,7003.9,8.6,32.8,206.0
E000511,2026-02-01,检测车间,L008,M001,白班,3920.2,12.9,58.6,91.17
E000512,2026-02-01,检测车间,L008,M002,夜班,5928.4,14.0,39.2,118.57
E000513,2026-02-02,总装车间,L001,M001,白班,8157.5,22.9,122.4,97.11
E000514,2026-02-02,总装车间,L001,M001,夜班,8339.3,17.2,107.9,98.11
E000515,2026-02-02,焊装车间,L002,M003,白班,9404.9,19.6,69.8,134.36
E000516,2026-02-02,焊装车间,L002,M003,夜班,9698.9,18.0,69.2,146.95
E000517,2026-02-02,总装车间,L003,M004,白班,9575.5,16.7,39.9,159.59
E000518,2026-02-02,总装车间,L003,M004,夜班,10893.7,13.4,42.0,165.06
E000519,2026-02-02,涂装车间,L004,M002,白班,7839.4,12.0,40.9,132.87
E000520,2026-02-02,涂装车间,L004,M002,夜班,7368.3,14.3,31.9,131.58
E000521,2026-02-02,总装车间,L005,M005,白班,12229.4,13.9,71.4,226.47
E000522,2026-02-02,总装车间,L005,M006,夜班,15351.9,15.5,39.4,269.33
E000523,2026-02-02,焊装车间,L006,M006,白班,14103.3,10.9,41.8,266.1
E000524,2026-02-02,焊装车间,L006,M005,夜班,13265.7,17.1,65.4,255.11
E000525,2026-02-02,总装车间,L007,M007,白班,8821.9,16.2,68.9,183.79
E000526,2026-02-02,总装车间,L007,M008,夜班,8598.4,10.5,30.0,209.72
E000527,2026-02-02,检测车间,L008,M007,白班,11516.5,12.7,64.3,159.95
E000528,2026-02-02,检测车间,L008,M007,夜班,12484.7,13.6,95.0,186.34
E000529,2026-02-03,总装车间,L001,M002,白班,9302.6,14.7,52.9,114.85
E000530,2026-02-03,总装车间,L001,M001,夜班,6878.0,20.6,111.0,92.95
E000531,2026-02-03,焊装车间,L002,M004,白班,10978.8,16.2,60.5,154.63
E000532,2026-02-03,焊装车间,L002,M004,夜班,13755.9,22.5,40.0,171.95
E000533,2026-02-03,总装车间,L003,M003,白班,9502.0,19.1,103.9,141.82
E000534,2026-02-03,总装车间,L003,M003,夜班,10181.0,19.6,57.4,156.63
E000535,2026-02-03,涂装车间,L004,M002,白班,6410.7,15.3,27.3,118.72
E000536,2026-02-03,涂装车间,L004,M002,夜班,8519.6,22.4,56.0,131.07
E000537,2026-02-03,总装车间,L005,M006,白班,11229.2,11.8,28.5,249.54
E000538,2026-02-03,总装车间,L005,M005,夜班,13227.7,12.5,82.7,216.85
E000539,2026-02-03,焊装车间,L006,M006,白班,13471.7,16.9,45.2,259.07
E000540,2026-02-03,焊装车间,L006,M005,夜班,10454.3,13.6,42.5,232.32
E000541,2026-02-03,总装车间,L007,M008,白班,10442.7,10.4,37.8,227.02
E000542,2026-02-03,总装车间,L007,M007,夜班,9145.4,9.6,40.1,212.68
E000543,2026-02-03,检测车间,L008,M006,白班,18600.1,19.6,56.2,248.0
E000544,2026-02-03,检测车间,L008,M008,夜班,13103.8,16.4,33.6,192.7
E000545,2026-02-04,总装车间,L001,M001,白班,6482.9,18.1,87.5,91.31
E000546,2026-02-04,总装车间,L001,M001,夜班,6672.8,14.1,85.3,98.13
E000547,2026-02-04,焊装车间,L002,M004,白班,12522.8,25.7,56.1,154.6
E000548,2026-02-04,焊装车间,L002,M004,夜班,9735.1,12.3,52.3,154.53
E000549,2026-02-04,总装车间,L003,M004,白班,9930.7,18.6,56.7,150.47
E000550,2026-02-04,总装车间,L003,M003,夜班,7627.0,15.7,80.9,143.91
E000551,2026-02-04,涂装车间,L004,M001,白班,6544.8,16.6,59.6,105.56
E000552,2026-02-04,涂装车间,L004,M002,夜班,8456.3,16.6,50.4,132.13
E000553,2026-02-04,总装车间,L005,M006,白班,12577.8,10.0,34.5,279.51
E000554,2026-02-04,总装车间,L005,M005,夜班,10490.3,9.9,47.2,214.09
E000555,2026-02-04,焊装车间,L006,M005,白班,11955.1,14.9,57.4,221.39
E000556,2026-02-04,焊装车间,L006,M005,夜班,14002.6,14.9,80.1,245.66
E000557,2026-02-04,总装车间,L007,M008,白班,9279.7,12.2,35.5,206.22
E000558,2026-02-04,总装车间,L007,M008,夜班,10762.6,12.0,26.9,219.64
E000559,2026-02-04,检测车间,L008,M005,白班,13977.0,13.1,93.9,218.39
E000560,2026-02-04,检测车间,L008,M003,夜班,8343.3,15.1,69.9,134.57
E000561,2026-02-05,总装车间,L001,M001,白班,7120.1,23.9,82.2,90.13
E000562,2026-02-05,总装车间,L001,M001,夜班,6935.7,13.4,68.5,99.08
E000563,2026-02-05,焊装车间,L002,M003,白班,10119.9,21.3,102.8,146.67
E000564,2026-02-05,焊装车间,L002,M003,夜班,9615.4,14.4,104.1,135.43
E000565,2026-02-05,总装车间,L003,M003,白班,8809.8,17.4,78.9,144.42
E000566,2026-02-05,总装车间,L003,M003,夜班,7784.6,12.3,73.3,139.01
E000567,2026-02-05,涂装车间,L004,M001,白班,5652.0,13.3,50.6,100.93
E000568,2026-02-05,涂装车间,L004,M002,夜班,7527.5,20.8,47.1,125.46
E000569,2026-02-05,总装车间,L005,M005,白班,11295.5,13.2,42.8,235.32
E000570,2026-02-05,总装车间,L005,M006,夜班,14684.5,13.0,30.6,277.07
E000571,2026-02-05,焊装车间,L006,M006,白班,14084.6,12.5,29.4,281.69
E000572,2026-02-05,焊装车间,L006,M005,夜班,13898.2,14.3,75.2,248.18
E000573,2026-02-05,总装车间,L007,M007,白班,8169.6,12.9,50.3,194.51
E000574,2026-02-05,总装车间,L007,M007,夜班,8385.6,8.0,51.2,204.53
E000575,2026-02-05,检测车间,L008,M003,白班,9908.3,21.6,93.2,125.42
E000576,2026-02-05,检测车间,L008,M001,夜班,6663.3,18.7,71.9,93.85
E000577,2026-02-06,总装车间,L001,M001,白班,8008.6,17.9,82.1,94.22
E000578,2026-02-06,总装车间,L001,M001,夜班,7397.1,15.0,85.4,99.96
E000579,2026-02-06,焊装车间,L002,M003,白班,9672.0,23.2,70.7,140.17
E000580,2026-02-06,焊装车间,L002,M003,夜班,9314.2,13.7,91.5,139.02
E000581,2026-02-06,总装车间,L003,M004,白班,8585.4,17.0,48.6,143.09
E000582,2026-02-06,总装车间,L003,M003,夜班,8647.2,16.4,73.7,149.09
E000583,2026-02-06,涂装车间,L004,M002,白班,8655.4,15.7,57.7,131.14
E000584,2026-02-06,涂装车间,L004,M001,夜班,7394.4,17.7,82.1,110.36
E000585,2026-02-06,总装车间,L005,M005,白班,10627.4,9.9,44.9,221.4
E000586,2026-02-06,总装车间,L005,M006,夜班,13828.7,15.4,45.1,256.09
E000587,2026-02-06,焊装车间,L006,M005,白班,11919.3,10.5,68.9,243.25
E000588,2026-02-06,焊装车间,L006,M006,夜班,15288.0,15.0,38.3,283.11
E000589,2026-02-06,总装车间,L007,M008,白班,9973.1,9.3,25.6,212.19
E000590,2026-02-06,总装车间,L007,M008,夜班,10641.0,14.6,34.5,226.4
E000591,2026-02-06,检测车间,L008,M007,白班,11030.6,18.6,85.7,172.35
E000592,2026-02-06,检测车间,L008,M003,夜班,8686.9,19.8,85.8,125.9
E000593,2026-02-07,总装车间,L001,M002,白班,7480.5,13.4,52.7,115.08
E000594,2026-02-07,总装车间,L001,M001,夜班,7834.8,23.5,91.4,96.73
E000595,2026-02-07,焊装车间,L002,M003,白班,9131.9,14.4,75.4,142.69
E000596,2026-02-07,焊装车间,L002,M003,夜班,9977.8,13.8,75.1,138.58
E000597,2026-02-07,总装车间,L003,M003,白班,7255.5,16.6,57.8,127.29
E000598,2026-02-07,总装车间,L003,M003,夜班,7942.4,13.3,48.9,149.86
E000599,2026-02-07,涂装车间,L004,M001,白班,5457.5,13.2,52.6,102.97
E000600,2026-02-07,涂装车间,L004,M001,夜班,5910.3,15.4,57.1,113.66
E000601,2026-02-07,总装车间,L005,M006,白班,10501.4,13.3,35.6,256.13
E000602,2026-02-07,总装车间,L005,M005,夜班,10271.4,9.5,71.6,218.54
E000603,2026-02-07,焊装车间,L006,M006,白班,12667.4,15.4,33.7,258.52
E000604,2026-02-07,焊装车间,L006,M005,夜班,10619.1,13.5,40.8,235.98
E000605,2026-02-07,总装车间,L007,M008,白班,8669.8,9.6,29.4,228.15
E000606,2026-02-07,总装车间,L007,M008,夜班,9211.6,8.8,32.2,219.32
E000607,2026-02-07,检测车间,L008,M003,白班,7479.9,16.2,61.7,122.62
E000608,2026-02-07,检测车间,L008,M005,夜班,12688.4,18.1,84.8,208.01
E000609,2026-02-08,总装车间,L001,M002,白班,7449.9,20.4,40.4,114.61
E000610,2026-02-08,总装车间,L001,M002,夜班,7021.7,11.8,50.7,115.11
E000611,2026-02-08,焊装车间,L002,M004,白班,8346.8,16.4,40.1,160.52
E000612,2026-02-08,焊装车间,L002,M004,夜班,9218.7,17.7,41.1,173.94
E000613,2026-02-08,总装车间,L003,M003,白班,7296.5,12.8,64.0,137.67
E000614,2026-02-08,总装车间,L003,M004,夜班,7048.5,12.9,28.3,176.21
